42499 111783
10539 10532 112.79814699315534
10540 10539 27.196589924092027
10540 33040 27.95756312480555
10540 10530 98.81960881999966
10541 10408 5.1548511864240085
10541 12810 57.179920500016436
10541 21902 33.252789545412355
10542 81 105.57671723259966
10542 10545 70.03527730970004
10542 21580 133.52802443590738
10543 10548 50.96359159547248
10543 21618 26.63402086869881
10543 21619 31.651589163273776
10544 10546 22.076040373895687
10544 10549 37.4560407591025
10544 21619 22.605274695818522
10545 21583 58.7635946713915
10545 10542 70.03527730970004
10545 10550 99.6611243584054
10546 10544 22.076040373895687
10546 32996 82.79794332862998
10546 21584 69.01103380889008
10547 10548 104.48093121258722
10548 10543 50.96359159547248
10548 10547 104.48093121258722
10548 10549 26.159727697676637
10549 10548 26.159727697676637
10549 10544 37.4560407591025
10549 32769 31.659865146205806
10550 10551 59.77328619803175
10550 10545 99.6611243584054
10550 10555 153.24628969453215
10550 30024 651.3394931970969
10551 10550 59.77328619803175
10551 32924 22.17755864390566
10551 10555 95.8385547780241
10552 10554 32.514323516021584
10552 10553 179.01633083139558
10552 32769 67.91860294013661
10553 10552 179.01633083139558
10554 10552 32.514323516021584
10554 33033 18.92062558573415
10554 10556 62.77873565668946
10555 10550 153.24628969453215
10555 32683 12.699242230281758
10555 10551 95.8385547780241
10556 10557 58.707596140278206
10556 10554 62.77873565668946
10556 21587 27.177760447557567
10557 10556 58.707596140278206
10557 33033 46.452528628960465
10557 33566 58.46566916353651
10558 32923 64.32028242016926
10559 10560 7.6591685898587425
10559 33568 136.5866849746874
10559 32683 146.90419375804518
10560 10559 7.6591685898587425
10560 10561 174.2917222039123
10560 82 191.72271244742652
10561 32923 9.962957949061572
10561 32400 774.6723118191181
10561 10560 174.2917222039123
10562 21633 87.37380282912608
10563 21634 88.29979801827739
10564 10566 178.0509208526302
10565 158 10.06688592467476
10565 10569 307.0161122812951
10565 30338 1786.961644187812
10566 21588 97.96391776182642
10566 158 23.369533661483043
10566 10564 178.0509208526302
10567 10568 96.73014597253528
10568 21598 19.524477000561905
10568 42332 41.84264904401414
10568 10567 96.7301459725353
10569 950 157.6102595939095
10569 31143 1035.5549742465967
10569 10565 307.01611228129514
10570 10571 76.84934947438057
10571 966 114.57414429509465
10571 31824 106.22020929704127
10571 10570 76.84934947438057
10572 965 136.2603297123089
10572 90 84.05609054355416
10572 966 123.75344928762783
10573 35609 67.39210596812109
10573 31672 132.63864704559424
10573 31824 388.74567524789757
10574 10575 26.092914297584652
10575 10574 26.092914297584652
10575 10577 19.43675222854722
10575 24294 105.77078078823794
10576 10578 40.74888468753918
10577 10578 11.447137489244659
10577 10575 19.43675222854722
10577 10580 42.560697560733075
10578 10576 40.74888468753918
10578 10577 11.447137489244659
10578 10579 69.45156407894464
10579 10578 69.45156407894464
10580 24292 24.610057620477125
10580 10577 42.560697560733075
10580 10583 120.6650868863528
10581 10583 59.03649553314956
10582 10586 41.366044787576854
10583 10584 14.09331846775642
10583 10580 120.66508688635277
10583 10581 59.03649553314957
10584 10585 102.01987496792617
10584 10583 14.09331846775642
10584 10586 54.0425885676176
10585 10584 102.01987496792617
10586 10582 41.366044787576854
10586 10584 54.0425885676176
10586 24293 33.04037256189107
10587 10590 326.91006431149617
10587 10588 59.69089450465968
10587 24280 145.62116674756356
10588 10592 306.17583288777917
10588 36027 440.51224892193073
10588 10587 59.69089450465968
10589 10590 107.3670448470172
10589 10591 129.21222129004514
10589 24756 204.73493754692822
10590 10589 107.3670448470172
10590 10591 8.123111424557738
10590 10587 326.91006431149617
10591 10592 35.05167827184471
10591 10590 8.123111424557738
10591 10589 129.21222129004514
10592 10591 35.05167827184471
10592 10594 214.15246745127695
10592 10588 306.17583288777917
10593 10597 101.91695337797312
10594 35994 319.2638262933778
10594 10592 214.15246745127695
10594 10595 276.19120948395175
10595 10594 276.19120948395175
10596 10597 89.10037197064847
10597 10593 101.91695337797312
10597 10596 89.10037197064847
10597 10599 23.9238654952985
10598 979 17.86183139051652
10598 35864 23.5728733489897
10598 35950 97.2937594390227
10599 10597 23.9238654952985
10599 10600 176.68527345730624
10599 35950 24.84589715101959
10600 10599 176.68527345730627
10601 11678 47.43861231154395
10601 11174 31.96303302496507
10601 11180 79.06483959070269
10602 9572 33.40352029154589
10602 9554 27.611641221049883
10602 11851 61.42635423668466
10602 9563 24.213648971787357
10603 348 28.89247716924281
10603 9588 32.058789880207144
10603 10604 42.64476210510714
10604 40466 19.595557553662807
10604 10603 42.64476210510714
10604 10608 207.53066120726453
10605 11 93.1489029375591
10605 340 124.26154728866335
10605 19474 25.346731729788335
10605 10607 31.63673750090351
10606 12 128.3895705895
10606 11710 32.722804908625506
10606 19474 40.049967564116685
10606 23580 112.41305160990134
10607 354 19.57141292878199
10607 350 50.07383045399763
10607 10605 31.63673750090351
10607 9692 24.016522724465826
10608 10604 207.53066120726453
10608 37741 70.2277502988495
10609 7314 30.08589395719903
10609 7324 245.62070183899272
10609 7325 11.470687844836387
10610 11053 44.38533493583649
10610 11061 42.71438798421168
10610 9650 48.8832562293176
10610 11062 38.02188623410902
10611 11063 39.14631114824047
10611 11779 20.25656926395468
10611 10617 21.488455388769992
10612 11063 43.32311200327726
10612 11062 10.724987259571167
10612 10616 20.026161720531892
10613 7349 102.33764183198649
10613 7270 211.00996829618083
10613 7358 32.314162510762095
10614 10615 75.91801391556022
10614 9652 58.50523002790319
10614 11066 41.52057524283896
10615 11065 26.750686370182606
10615 10616 12.761998269797887
10615 10614 75.91801391556022
10616 10612 20.026161720531892
10616 10615 12.761998269797887
10616 10617 83.62440892859601
10617 10611 21.488455388769992
10617 10618 44.551814539764045
10617 10616 83.62440892859601
10618 9655 20.729220796185345
10618 10617 44.551814539764045
10618 9653 44.30561845432338
10618 23612 101.14099562242949
10619 23612 21.860557238934074
10619 19614 40.43054832498649
10619 10620 42.89901423199095
10620 10619 42.89901423199095
10620 11066 38.81595435765029
10620 11067 43.37050909031893
10621 11950 54.94778805838532
10621 21308 74.63964480825487
10621 10623 166.9089524688981
10622 10635 154.29207948539863
10623 21546 222.57360658415234
10623 10621 166.9089524688981
10623 34284 71.60975597314277
10623 11213 45.7465324391557
10624 34257 91.81537277461781
10624 11155 655.0155242766589
10624 11218 482.7208893679606
10625 33367 39.30097278955453
10626 36684 30.230939525904997
10626 19940 121.21697796201093
10626 11281 45.08893642388942
10627 33056 128.02804473508988
10627 10630 34.997563056423516
10627 33191 77.25245344519735
10628 19841 52.79913852376358
10628 10629 122.90767015651902
10628 10689 96.12652937663299
10629 10628 122.90767015651899
10630 33190 55.666495607455325
10630 10627 34.997563056423516
10630 10633 20.057449878088367
10631 10697 110.02199896383125
10632 33048 108.75215303429901
10632 10688 52.54974148234891
10632 10685 141.21341637099303
10633 33054 99.79784009379553
10633 10705 194.92389543888703
10633 10630 20.057449878088367
10634 19907 123.93115528590171
10634 10696 196.66246337308027
10634 10692 80.47351444053407
10635 10622 154.2920794853986
10635 34284 57.186820673235914
10635 10636 8.831262648492444
10636 34159 6.7863162499133
10636 10635 8.831262648492444
10636 34443 228.62106835511378
10637 19889 88.5378095123358
10637 19887 30.768775615470343
10637 10638 110.08636236571331
10638 19894 110.81761255017975
10638 10637 110.0863623657133
10638 11566 83.68994823317601
10639 34164 160.81397293864222
10639 34144 127.66487675011248
10639 34143 175.27379481415142
10639 34139 232.16500449949385
10640 19891 46.96631363059975
10640 33999 64.16620126484818
10640 11566 80.827993442867
10641 34135 79.49518739855108
10641 34172 148.59827605396828
10641 34254 65.75987740686632
10642 34193 86.78900046260941
10642 19886 84.97687041849957
10642 11157 31.34033271477772
10643 36736 40.041233045175126
10643 10658 228.89929409367204
10644 19967 32.48916011554542
10644 19891 39.29640229283842
10644 10646 14.321940156768711
10645 19967 56.224325686306194
10645 33780 97.90901636367812
10645 19969 74.16386501926458
10646 19968 32.29477898293046
10646 10644 14.321940156768711
10646 10648 32.7471627060541
10647 19968 32.53026796604546
10647 10649 31.672606631367447
10647 19966 88.06655909542386
10648 10646 32.7471627060541
10648 19969 34.72230876767758
10648 10651 94.1951006339732
10648 10649 64.17975045424262
10649 10647 31.672606631367447
10649 10651 33.066094898090455
10649 10648 64.17975045424262
10650 33779 245.23792514225838
10651 10652 17.60751938425775
10651 10649 33.066094898090455
10651 10648 94.1951006339732
10652 10651 17.60751938425775
10653 10654 102.52977171359865
10653 10657 53.52061288121566
10653 34498 92.97327682992085
10654 10653 102.52977171359865
10655 33796 34.41496745307385
10656 10657 87.34722253666614
10657 10653 53.52061288121566
10657 10656 87.34722253666614
10657 11568 60.47737290339121
10658 10660 34.91342283669262
10658 10643 228.89929409367204
10658 10659 100.54189547520004
10659 10660 72.25671089813842
10659 10658 100.54189547520005
10659 37065 47.59784948912668
10660 10658 34.91342283669262
10660 10661 27.945326677691963
10660 10659 72.25671089813842
10661 10660 27.945326677691963
10661 10663 21.923116654203486
10661 37065 52.64829542509981
10662 10663 102.07383011898239
10663 10661 21.923116654203486
10663 10665 26.652563088669886
10663 10662 102.07383011898237
10664 10666 37.30947041860699
10664 10668 217.1886862949766
10664 10665 238.82977736040314
10665 10663 26.652563088669886
10665 10668 26.31968733398738
10665 10664 238.8297773604032
10666 10664 37.30947041860699
10666 10671 229.07815146816455
10666 34012 29.642172658820016
10667 29321 132.66324862702908
10667 28747 58.2132986201441
10667 28682 83.8629216918587
10667 22393 122.89986906917538
10668 10665 26.31968733398738
10668 10671 28.92393548665416
10668 10664 217.18868629497663
10669 34137 63.14777979028341
10669 10674 148.34536410108055
10669 11571 152.89715691407022
10670 34012 22.521106324684094
10670 11568 92.8518004541827
10670 11571 300.69871742440034
10671 10668 28.92393548665416
10671 10673 23.287459501258507
10671 10666 229.07815146816452
10672 10673 218.1246985828899
10673 10671 23.287459501258507
10673 33046 335.51851340810924
10673 10672 218.1246985828899
10674 10669 148.34536410108055
10674 34014 40.05354497393597
10674 34011 207.71618528937034
10674 10675 110.33115801711169
10675 10674 110.33115801711169
10676 34011 14.521635238729734
10677 10678 185.73841156050167
10677 34014 122.86156506468075
10677 19706 39.964807916445096
10678 10677 185.73841156050165
10678 33058 97.81600786884476
10678 33194 79.81422696764605
10678 19713 55.569542191490676
10679 33340 47.06188758781654
10680 11278 38.3930301708989
10680 33340 4.9512292727403935
10680 10688 155.96045797729755
10680 19712 32.27262479548915
10681 10687 61.72841168343964
10681 19712 41.215799763641094
10681 10682 81.00727972408997
10682 10681 81.00727972408997
10683 33052 74.58726898500151
10683 33331 204.4802856874977
10683 33204 156.7568224337606
10684 33331 26.721290192206496
10684 19706 126.94316582534907
10684 33051 6.815022362560876
10685 19713 9.262580221272737
10685 10632 141.21341637099303
10685 10686 54.95582326448218
10686 33187 45.382182253261206
10686 10685 54.95582326448218
10686 10689 43.12267818164135
10687 10681 61.72841168343964
10688 33058 50.48618263144456
10688 19907 59.78635181257734
10688 10680 155.96045797729755
10688 10632 52.54974148234891
10689 10686 43.12267818164135
10689 10628 96.12652937663297
10689 33051 113.92973336545813
10690 10701 36.048878129559036
10690 19844 67.86842978330377
10690 10712 56.18116103330819
10691 10692 9.77646710389905
10691 33048 115.03078988359505
10691 10704 109.41663536466575
10692 10691 9.77646710389905
10692 10700 153.20631020229152
10692 10634 80.47351444053407
10693 10710 49.46364184744553
10693 10694 21.75002448559915
10693 10695 48.82953307361191
10694 10693 21.75002448559915
10694 10699 69.39911997366735
10694 10706 117.90345262355933
10695 10693 48.82953307361191
10696 10702 36.59566742562601
10696 10697 37.74952194376747
10696 10634 196.66246337308027
10697 10631 110.02199896383125
10697 10698 55.73975890077412
10697 10696 37.74952194376747
10698 10713 72.45664321400562
10698 10697 55.73975890077412
10698 11587 238.92073709293362
10699 10694 69.39911997366735
10700 10702 39.410500537285714
10700 10692 153.20631020229152
10700 10721 75.26404877753257
10701 10703 68.08268900478349
10701 10690 36.04887812955904
10701 36723 56.46191619973949
10702 10696 36.59566742562601
10702 10700 39.410500537285714
10702 33202 291.4922042143792
10703 36702 3.0494264474042736
10703 36671 152.8544882841022
10703 10701 68.08268900478348
10704 10691 109.41663536466575
10705 10706 14.874121271121554
10705 10723 7.247750990537992
10705 10633 194.92389543888703
10706 10705 14.874121271121554
10706 10707 62.10117906299991
10706 10694 117.90345262355933
10707 10706 62.10117906299991
10707 10708 164.81684007692542
10707 19854 91.7048370200907
10708 10707 164.81684007692542
10708 10709 76.7919771070394
10708 33060 174.28466391665418
10709 10708 76.7919771070394
10709 33329 80.0210022649872
10709 10724 135.11502401681565
10710 19841 25.3241170357319
10710 10693 49.46364184744553
10710 33190 43.4905847428679
10711 19844 46.01436768388112
10711 19940 78.15804672531684
10711 36691 161.3609134522036
10711 19847 48.77967111616461
10712 36722 55.33207535220867
10712 19915 54.7644640359167
10712 10690 56.1811610333082
10713 10698 72.45664321400562
10714 33468 69.71094782927122
10714 11499 163.59176344428957
10715 42471 8.488233496779863
10715 33484 106.28551297341644
10715 10714 192.3040872297152
10716 33486 62.74811866245135
10716 19784 66.09194740792233
10716 19783 64.55210389033611
10717 33530 134.63101522369305
10717 11454 19.043109900033574
10717 10715 416.01920635599055
10717 32690 66.06092179098431
10718 11456 111.27305962100554
10718 33491 9.13726036841817
10718 11462 116.59252813053547
10719 22630 58.794385764774006
10719 33491 144.3802225404532
10719 22632 102.72856391598442
10720 33583 2.2092127939009054
10720 19788 154.9533668304909
10720 33584 219.16274325727653
10721 33329 158.63826834230122
10721 33050 66.98615961296262
10721 11292 79.74657744992535
10721 10700 75.26404877753257
